0 0 0 0 0 0 0 0
1 0 0 0 0 0 0 0
2 0 0 0 0 0 0 0
278  0.2642087163	0.9573558968	1.3202613905	1.5520630046	1.7956850872	1.9689568085	2.0349147763
279  0.3819917519	0.9573558968	1.4036429995	1.5859645562	1.7956850872	1.9689568085	2.0559681855
280  0.3819917519	0.9573558968	1.4036429995	1.5859645562	1.768286113	1.9459672903	2.0559681855
281  0.2642087163	0.749716532	1.3628210049	1.5520630046	1.7401152361	1.8983392413	2.0349147763
282  0.1306773236	0.749716532	1.3202613905	1.5520630046	1.7401152361	1.8983392413	2.0349147763
283  -0.0234733562	0.749716532	1.2758096279	1.5169716848	1.7401152361	1.8736466287	2.0134085711
284  0.2642087163	0.8928173757	1.2758096279	1.5169716848	1.7401152361	1.8983392413	2.0134085711
285  0.4873522676	0.8928173757	1.2758096279	1.5169716848	1.7401152361	1.8736466287	1.9689568085
286  0.5826624474	0.8928173757	1.2758096279	1.5520630046	1.7401152361	1.8736466287	1.9689568085
287  0.3819917519	0.8928173757	1.2758096279	1.5859645562	1.768286113	1.8483288207	1.9459672903
288  0.2642087163	0.8928173757	1.2292896123	1.5520630046	1.768286113	1.8483288207	1.9459672903
289  0.1306773236	0.9573558968	1.2292896123	1.5169716848	1.7401152361	1.8483288207	1.9459672903
290  0.1306773236	0.9573558968	1.2292896123	1.4806040406	1.7111276992	1.8483288207	1.9459672903
291  -0.205794913	0.9573558968	1.2292896123	1.4806040406	1.6812747361	1.8483288207	1.9459672903
292  -0.0234733562	0.9573558968	1.2758096279	1.5169716848	1.7111276992	1.8736466287	1.9459672903
293  0.1306773236	0.9573558968	1.2758096279	1.5520630046	1.7111276992	1.8736466287	1.9459672903
294  0.1306773236	0.8238245042	1.1804994481	1.4806040406	1.6812747361	1.8223533343	1.8983392413
295  -0.205794913	0.6696738244	1.0751389325	1.4036429995	1.5859645562	1.7111276992	1.8223533343
296  -0.4289384643	0.5826624474	1.0751389325	1.3628210049	1.5520630046	1.6812747361	1.8223533343
297  -0.0234733562	0.749716532	1.2292896123	1.4806040406	1.5859645562	1.7111276992	1.8736466287
298  0.1306773236	0.749716532	1.2292896123	1.5169716848	1.6187543791	1.7401152361	1.8983392413
299  0.3819917519	0.8238245042	1.2292896123	1.5169716848	1.6505030774	1.768286113	1.8983392413
300  0.3819917519	0.8238245042	1.1804994481	1.4806040406	1.6505030774	1.768286113	1.8736466287
301  0.5826624474	0.9573558968	1.2758096279	1.5169716848	1.7111276992	1.8223533343	1.8983392413
302  0.4873522676	0.9573558968	1.2758096279	1.5169716848	1.7111276992	1.7956850872	1.8736466287
303  0.3819917519	0.8928173757	1.2758096279	1.4806040406	1.6812747361	1.768286113	1.8983392413
304  0.1306773236	0.749716532	1.1804994481	1.4428637126	1.6187543791	1.7111276992	1.8736466287
305  0.1306773236	0.749716532	1.1804994481	1.4036429995	1.5520630046	1.6812747361	1.8736466287
306  0.1306773236	0.8238245042	1.1804994481	1.4036429995	1.5520630046	1.7111276992	1.8736466287
307  0.1306773236	0.8928173757	1.2292896123	1.3628210049	1.5169716848	1.7111276992	1.8736466287
308  -0.0234733562	0.8238245042	1.2292896123	1.3628210049	1.5169716848	1.7111276992	1.8736466287
309  -0.205794913	0.6696738244	1.1292061538	1.3202613905	1.4806040406	1.6505030774	1.8223533343
310  -0.205794913	0.5826624474	1.0751389325	1.3202613905	1.4806040406	1.6187543791	1.7956850872
311  -0.205794913	0.5826624474	1.0179805186	1.3202613905	1.4806040406	1.5859645562	1.768286113
312  -0.0234733562	0.6696738244	1.0751389325	1.3628210049	1.4806040406	1.5859645562	1.768286113
313  -0.0234733562	0.749716532	1.0751389325	1.3628210049	1.4806040406	1.6505030774	1.768286113
314  -0.0234733562	0.749716532	1.1292061538	1.3628210049	1.4806040406	1.6812747361	1.768286113
315  -0.0234733562	0.749716532	1.0751389325	1.2758096279	1.4428637126	1.6812747361	1.768286113
316  0.1306773236	0.749716532	1.0751389325	1.2758096279	1.4806040406	1.6812747361	1.7956850872
317  0.2642087163	0.8238245042	1.0179805186	1.2292896123	1.4806040406	1.6812747361	1.768286113
318  0.2642087163	0.8928173757	1.0751389325	1.2758096279	1.5169716848	1.7111276992	1.768286113
319  0.1306773236	0.8238245042	1.0751389325	1.2758096279	1.4806040406	1.6812747361	1.7401152361
320  -0.0234733562	0.749716532	1.0751389325	1.2758096279	1.4428637126	1.6505030774	1.7401152361
321  -0.0234733562	0.6696738244	1.0751389325	1.2758096279	1.4036429995	1.6187543791	1.7401152361
322  -0.0234733562	0.6696738244	1.0751389325	1.2292896123	1.3628210049	1.5859645562	1.7111276992
323  0.1306773236	0.6696738244	1.0751389325	1.2292896123	1.4428637126	1.5859645562	1.7401152361
324  0.1306773236	0.749716532	1.0751389325	1.2292896123	1.4806040406	1.5859645562	1.7111276992
325  0.1306773236	0.6696738244	0.9573558968	1.1804994481	1.4806040406	1.5859645562	1.7111276992
326  -0.0234733562	0.5826624474	0.8928173757	1.1804994481	1.4428637126	1.5859645562	1.6505030774
327  -0.0234733562	0.3819917519	0.749716532	1.1292061538	1.4036429995	1.5169716848	1.6187543791
328  0.1306773236	0.4873522676	0.8238245042	1.1804994481	1.4428637126	1.5169716848	1.6505030774
329  0.1306773236	0.5826624474	0.8928173757	1.1804994481	1.4428637126	1.5169716848	1.7111276992
330  0.1306773236	0.6696738244	0.9573558968	1.1804994481	1.4428637126	1.5520630046	1.7111276992
331  -0.0234733562	0.6696738244	0.9573558968	1.1292061538	1.4036429995	1.5520630046	1.6812747361
332  -0.0234733562	0.6696738244	0.8928173757	1.0751389325	1.3628210049	1.5169716848	1.6187543791
333  -0.205794913	0.5826624474	0.8238245042	1.1292061538	1.3202613905	1.5169716848	1.6187543791
334  -0.0234733562	0.5826624474	0.8238245042	1.1804994481	1.3202613905	1.4806040406	1.6187543791
335  -0.205794913	0.3819917519	0.749716532	1.1804994481	1.3202613905	1.4806040406	1.6187543791
336  -0.205794913	0.3819917519	0.8238245042	1.1804994481	1.3628210049	1.4428637126	1.6505030774
337  -0.7166205367	0.1306773236	0.749716532	1.1292061538	1.2758096279	1.4036429995	1.6187543791
338  -0.7166205367	0.1306773236	0.749716532	1.1292061538	1.2292896123	1.4036429995	1.6187543791
339  -0.4289384643	0.2642087163	0.749716532	1.1292061538	1.2292896123	1.4806040406	1.6505030774
340  -0.205794913	0.3819917519	0.749716532	1.1292061538	1.2758096279	1.4806040406	1.6812747361
341  -0.0234733562	0.4873522676	0.749716532	1.1292061538	1.3202613905	1.4806040406	1.6812747361
342  -0.0234733562	0.3819917519	0.6696738244	1.0751389325	1.2758096279	1.4036429995	1.6505030774
343  -0.0234733562	0.3819917519	0.8238245042	1.0751389325	1.3202613905	1.4428637126	1.6505030774
344  -0.205794913	0.2642087163	0.8238245042	1.0179805186	1.2292896123	1.4036429995	1.6505030774
345  -0.4289384643	0.2642087163	0.8928173757	1.0751389325	1.2758096279	1.4428637126	1.6505030774
346  -0.4289384643	0.3819917519	0.8928173757	1.1292061538	1.2292896123	1.4806040406	1.6812747361
347  -0.4289384643	0.4873522676	0.9573558968	1.1292061538	1.2758096279	1.5169716848	1.7111276992
348  -0.4289384643	0.4873522676	0.9573558968	1.0751389325	1.2758096279	1.5169716848	1.7111276992
349  -0.4289384643	0.3819917519	0.8928173757	1.0179805186	1.3202613905	1.5169716848	1.6812747361
350  -0.4289384643	0.2642087163	0.8238245042	1.0179805186	1.2758096279	1.5169716848	1.6505030774
351  -0.4289384643	0.1306773236	0.749716532	1.0179805186	1.2292896123	1.4806040406	1.6187543791
352  -0.7166205367	-0.0234733562	0.6696738244	0.9573558968	1.1292061538	1.4428637126	1.5859645562
353  -0.7166205367	0.2642087163	0.6696738244	1.0179805186	1.1804994481	1.4428637126	1.5859645562
354  -0.7166205367	0.3819917519	0.6696738244	0.9573558968	1.1804994481	1.4806040406	1.5859645562
355  -0.4289384643	0.5826624474	0.8238245042	1.0751389325	1.2758096279	1.5169716848	1.6187543791
356  -0.205794913	0.5826624474	0.8928173757	1.0179805186	1.3202613905	1.5520630046	1.6187543791
357  -0.0234733562	0.6696738244	0.8928173757	1.0751389325	1.3628210049	1.5859645562	1.6187543791
358  -0.0234733562	0.6696738244	0.8238245042	1.0751389325	1.3628210049	1.5859645562	1.5859645562
359  -0.205794913	0.5826624474	0.749716532	1.1292061538	1.3628210049	1.5520630046	1.5520630046
360  -0.4289384643	0.4873522676	0.749716532	1.0751389325	1.3628210049	1.5169716848	1.5520630046
361  -0.7166205367	0.3819917519	0.749716532	1.0179805186	1.3202613905	1.4806040406	1.5520630046
362  -0.7166205367	0.3819917519	0.749716532	0.9573558968	1.3202613905	1.4806040406	1.5520630046
363  -0.205794913	0.3819917519	0.8238245042	1.0179805186	1.3202613905	1.4806040406	1.5859645562
364  -0.0234733562	0.3819917519	0.749716532	1.0179805186	1.3628210049	1.4806040406	1.6187543791
365  0.1306773236	0.4873522676	0.8238245042	1.0751389325	1.3628210049	1.4806040406	1.6812747361
366  -0.0234733562	0.4873522676	0.6696738244	1.0751389325	1.3628210049	1.4428637126	1.6505030774
367  -0.0234733562	0.3819917519	0.6696738244	1.0751389325	1.3628210049	1.4036429995	1.6187543791
368  -0.0234733562	0.2642087163	0.6696738244	1.0751389325	1.3628210049	1.3628210049	1.5859645562
369  -0.0234733562	0.2642087163	0.8238245042	1.1292061538	1.3628210049	1.3628210049	1.5859645562
370  -0.0234733562	0.3819917519	0.8238245042	1.1804994481	1.3628210049	1.4036429995	1.5859645562
371  -0.0234733562	0.4873522676	0.8238245042	1.1804994481	1.3628210049	1.4428637126	1.6187543791
372  -0.0234733562	0.4873522676	0.749716532	1.1804994481	1.3628210049	1.4428637126	1.6187543791
373  -0.4289384643	0.3819917519	0.6696738244	1.0751389325	1.2758096279	1.4036429995	1.5520630046
374  -0.7166205367	0.1306773236	0.5826624474	1.0751389325	1.2292896123	1.4036429995	1.5520630046
375  -0.7166205367	0.1306773236	0.5826624474	1.0179805186	1.1804994481	1.4428637126	1.5520630046
376  -0.4289384643	-0.0234733562	0.6696738244	1.0751389325	1.1804994481	1.4428637126	1.6187543791
377  -0.7166205367	-0.0234733562	0.6696738244	1.0751389325	1.1292061538	1.4036429995	1.5520630046
378  -1.1220856449	-0.0234733562	0.6696738244	1.0751389325	1.0751389325	1.3628210049	1.5169716848
379  -1.1220856449	0.2642087163	0.749716532	1.0751389325	1.0751389325	1.3628210049	1.5169716848
380  -0.7166205367	0.2642087163	0.8238245042	1.0751389325	1.1292061538	1.3628210049	1.5169716848
381  -0.4289384643	0.2642087163	0.8238245042	1.0751389325	1.1804994481	1.4036429995	1.5520630046
382  -0.4289384643	0.1306773236	0.8238245042	1.0751389325	1.1804994481	1.4036429995	1.5520630046
383  -0.205794913	0.2642087163	0.8238245042	1.0751389325	1.2292896123	1.4036429995	1.6187543791
384  -0.4289384643	0.2642087163	0.8928173757	1.0751389325	1.2758096279	1.4428637126	1.5859645562
385  -0.4289384643	0.2642087163	0.8238245042	1.0179805186	1.3202613905	1.4428637126	1.5859645562
386  -1.1220856449	0.2642087163	0.8238245042	0.9573558968	1.2758096279	1.4806040406	1.5169716848
387  -0.7166205367	0.3819917519	0.8928173757	0.9573558968	1.2758096279	1.4428637126	1.5859645562
388  -0.4289384643	0.4873522676	0.9573558968	0.9573558968	1.2758096279	1.4428637126	1.5859645562
389  -0.0234733562	0.5826624474	0.9573558968	0.9573558968	1.2758096279	1.4428637126	1.5859645562
390  -0.205794913	0.5826624474	0.8928173757	0.9573558968	1.2292896123	1.4036429995	1.5169716848
391  -0.4289384643	0.4873522676	0.8238245042	0.9573558968	1.2292896123	1.4036429995	1.4806040406
392  -0.7166205367	0.4873522676	0.8238245042	0.9573558968	1.2292896123	1.4036429995	1.5169716848
393  -0.7166205367	0.3819917519	0.749716532	0.9573558968	1.1804994481	1.4428637126	1.5169716848
394  -0.4289384643	0.5826624474	0.8238245042	1.0751389325	1.2758096279	1.4428637126	1.5520630046
395  -0.4289384643	0.4873522676	0.749716532	1.1292061538	1.2758096279	1.4428637126	1.5169716848
396  -0.0234733562	0.6696738244	0.8238245042	1.1804994481	1.4036429995	1.4428637126	1.5520630046
397  -0.0234733562	0.6696738244	0.749716532	1.1292061538	1.3202613905	1.4806040406	1.5520630046
398  -0.0234733562	0.6696738244	0.6696738244	1.0751389325	1.2758096279	1.4428637126	1.5520630046
399  -0.205794913	0.4873522676	0.4873522676	0.9573558968	1.1804994481	1.3628210049	1.5169716848
400  -0.0234733562	0.4873522676	0.5826624474	0.9573558968	1.1804994481	1.3202613905	1.5169716848
401  -0.0234733562	0.4873522676	0.6696738244	1.0179805186	1.2292896123	1.3202613905	1.5169716848
402  0.1306773236	0.5826624474	0.749716532	1.0751389325	1.2758096279	1.4036429995	1.5520630046
403  -0.0234733562	0.4873522676	0.749716532	1.0179805186	1.3202613905	1.4036429995	1.5520630046
404  0.1306773236	0.4873522676	0.8238245042	1.0751389325	1.2758096279	1.4036429995	1.5859645562
405  -0.0234733562	0.3819917519	0.8928173757	1.0751389325	1.2758096279	1.3628210049	1.5859645562
406  -0.0234733562	0.2642087163	0.8238245042	1.1292061538	1.1804994481	1.3202613905	1.5520630046
407  -0.0234733562	0.1306773236	0.749716532	1.0179805186	1.2292896123	1.3202613905	1.4806040406
408  -0.0234733562	-0.0234733562	0.6696738244	0.9573558968	1.1804994481	1.3202613905	1.4428637126
409  -0.205794913	-0.205794913	0.5826624474	0.8928173757	1.1292061538	1.3202613905	1.3628210049
410  -0.4289384643	-0.205794913	0.4873522676	0.8238245042	1.0179805186	1.2758096279	1.3628210049
411  -0.4289384643	-0.0234733562	0.5826624474	0.8928173757	1.0179805186	1.2758096279	1.3628210049
412  -0.4289384643	-0.0234733562	0.5826624474	0.8928173757	1.0751389325	1.2758096279	1.4036429995
413  -0.4289384643	0.1306773236	0.5826624474	1.0179805186	1.1292061538	1.3202613905	1.4036429995
414  -0.7166205367	0.1306773236	0.5826624474	0.8928173757	1.0751389325	1.3202613905	1.3628210049
415  -0.7166205367	0.3819917519	0.6696738244	0.9573558968	1.0751389325	1.3628210049	1.4036429995
416  -1.1220856449	0.2642087163	0.749716532	0.8238245042	1.0179805186	1.3202613905	1.4036429995
417  -1.8152328254	0.1306773236	0.5826624474	0.8928173757	1.0179805186	1.2292896123	1.4036429995
418  	-0.0234733562	0.4873522676	0.8238245042	1.0179805186	1.1804994481	1.3202613905
419  	-0.0234733562	0.4873522676	0.8238245042	1.0751389325	1.1292061538	1.3202613905
420  -1.8152328254	-0.0234733562	0.4873522676	0.749716532	1.0751389325	1.1804994481	1.3628210049
421  -1.1220856449	0.1306773236	0.5826624474	0.749716532	1.0751389325	1.1804994481	1.4036429995
422  -1.1220856449	0.1306773236	0.5826624474	0.8238245042	1.0751389325	1.2292896123	1.4428637126
423  -0.7166205367	0.1306773236	0.749716532	0.8928173757	1.1292061538	1.2292896123	1.4036429995
424  -0.4289384643	0.2642087163	0.6696738244	0.8928173757	1.1804994481	1.2292896123	1.4036429995
425  -0.0234733562	0.3819917519	0.749716532	0.8928173757	1.2292896123	1.2758096279	1.3628210049
426  -0.0234733562	0.5826624474	0.6696738244	0.8928173757	1.2292896123	1.3202613905	1.4036429995
427  -0.0234733562	0.4873522676	0.8238245042	0.9573558968	1.1804994481	1.3628210049	1.4036429995
428  -0.0234733562	0.4873522676	0.8238245042	1.0179805186	1.1804994481	1.3202613905	1.4036429995
429  -0.0234733562	0.4873522676	0.8238245042	1.0751389325	1.1292061538	1.3202613905	1.3628210049
430  -0.205794913	0.3819917519	0.6696738244	1.0179805186	1.1292061538	1.3202613905	1.4036429995
431  -0.205794913	0.3819917519	0.5826624474	0.9573558968	1.0751389325	1.3202613905	1.3628210049
432  -0.205794913	0.3819917519	0.6696738244	0.9573558968	1.1292061538	1.3628210049	1.3628210049
433  -0.4289384643	0.4873522676	0.6696738244	0.9573558968	1.0751389325	1.2758096279	1.2758096279
434  -0.4289384643	0.2642087163	0.5826624474	0.9573558968	1.0179805186	1.2292896123	1.2758096279
435  -0.7166205367	0.1306773236	0.3819917519	0.8928173757	0.9573558968	1.0751389325	1.2292896123
436  -0.205794913	-0.0234733562	0.3819917519	0.8928173757	1.0179805186	1.1292061538	1.1804994481
437  -0.4289384643	0.2642087163	0.4873522676	0.8238245042	1.0751389325	1.1292061538	1.1804994481
438  -0.4289384643	0.2642087163	0.5826624474	0.8238245042	1.0179805186	1.1292061538	1.1804994481
439  -0.4289384643	0.2642087163	0.6696738244	0.749716532	1.0179805186	1.0751389325	1.2758096279
440  -0.4289384643	0.1306773236	0.6696738244	0.8238245042	1.0751389325	1.1804994481	1.2758096279
441  -0.4289384643	-0.0234733562	0.5826624474	0.749716532	1.0751389325	1.1292061538	1.2292896123
442  -0.4289384643	0.1306773236	0.5826624474	0.8238245042	1.1292061538	1.1292061538	1.1804994481
443  -0.0234733562	0.2642087163	0.6696738244	0.8238245042	1.0751389325	1.0751389325	1.1804994481
444  -0.4289384643	0.1306773236	0.6696738244	0.749716532	1.0179805186	1.0751389325	1.1292061538
445  -0.4289384643	-0.0234733562	0.6696738244	0.749716532	0.8928173757	1.0751389325	1.0751389325
446  -1.8152328254	-0.4289384643	0.4873522676	0.6696738244	0.8238245042	0.8928173757	0.9573558968
447  -0.4289384643	-0.0234733562	0.4873522676	0.8238245042	0.8928173757	0.9573558968	1.0179805186
448  -0.4289384643	0.1306773236	0.4873522676	0.749716532	0.8928173757	0.9573558968	1.0751389325
449  -0.4289384643	0.2642087163	0.3819917519	0.749716532	0.8238245042	1.0751389325	1.1292061538
450  -0.7166205367	0.2642087163	0.4873522676	0.8238245042	0.9573558968	1.0751389325	1.0751389325
451  -1.1220856449	0.1306773236	0.3819917519	0.8238245042	0.8928173757	1.0179805186	1.0179805186
452  -0.7166205367	0.1306773236	0.4873522676	0.8928173757	0.8928173757	0.9573558968	1.0179805186
453  -1.1220856449	-0.0234733562	0.2642087163	0.6696738244	0.6696738244	0.8238245042	0.8928173757
454  -0.7166205367	0.2642087163	0.3819917519	0.749716532	0.8238245042	0.8928173757	0.9573558968
455  -1.1220856449	0.2642087163	0.3819917519	0.5826624474	0.8238245042	0.8238245042	0.8928173757
456  -0.7166205367	0.3819917519	0.5826624474	0.749716532	0.8238245042	0.8928173757	1.0751389325
457  -1.1220856449	-0.0234733562	0.4873522676	0.5826624474	0.6696738244	0.749716532	0.8928173757
458  -0.7166205367	-0.0234733562	0.3819917519	0.5826624474	0.6696738244	0.8238245042	0.8238245042
459  -0.4289384643	-0.205794913	0.3819917519	0.4873522676	0.8238245042	0.8928173757	0.8238245042
460  -0.205794913	0.1306773236	0.5826624474	0.749716532	0.8928173757	0.8928173757	0.9573558968
461  -0.205794913	0.1306773236	0.6696738244	0.749716532	0.8928173757	0.8928173757	1.0179805186
462  -0.4289384643	0.1306773236	0.6696738244	0.6696738244	0.749716532	0.8238245042	0.9573558968
463  -0.4289384643	-0.0234733562	0.4873522676	0.4873522676	0.6696738244	0.749716532	0.8928173757
464  -0.205794913	-0.0234733562	0.4873522676	0.5826624474	0.6696738244	0.749716532	0.8928173757
465  -0.0234733562	0.1306773236	0.3819917519	0.6696738244	0.6696738244	0.749716532	0.8928173757
466  -0.0234733562	0.2642087163	0.4873522676	0.5826624474	0.6696738244	0.8928173757	0.8928173757
467  -0.4289384643	0.2642087163	0.3819917519	0.4873522676	0.5826624474	0.749716532	0.8238245042
468  -0.7166205367	-0.0234733562	0.2642087163	0.3819917519	0.5826624474	0.5826624474	0.749716532
469  -1.8152328254	-0.205794913	-0.0234733562	0.4873522676	0.5826624474	0.4873522676	0.5826624474
470  -1.1220856449	-0.0234733562	0.2642087163	0.4873522676	0.4873522676	0.5826624474	0.6696738244
471  -1.1220856449	0.1306773236	0.2642087163	0.4873522676	0.4873522676	0.6696738244	0.749716532
472  -0.7166205367	0.2642087163	0.2642087163	0.3819917519	0.4873522676	0.6696738244	0.8928173757
473  -1.1220856449	-0.0234733562	-0.0234733562	0.2642087163	0.3819917519	0.5826624474	0.8238245042
474  -1.8152328254	-0.205794913	-0.0234733562	0.1306773236	0.2642087163	0.4873522676	0.749716532
475  -1.8152328254	-0.7166205367	-0.0234733562	-0.0234733562	0.1306773236	0.3819917519	0.5826624474
476  -1.1220856449	-0.4289384643	-0.205794913	-0.0234733562	0.3819917519	0.3819917519	0.4873522676
477  -0.4289384643	-0.205794913	-0.0234733562	0.1306773236	0.3819917519	0.4873522676	0.4873522676
478  -0.7166205367	-0.205794913	-0.0234733562	0.2642087163	0.2642087163	0.4873522676	0.6696738244
479  -0.4289384643	-0.205794913	0.3819917519	0.4873522676	0.3819917519	0.4873522676	0.8238245042
480  -0.4289384643	-0.0234733562	0.2642087163	0.2642087163	0.3819917519	0.4873522676	0.8238245042
481  -0.205794913	-0.0234733562	0.2642087163	0.2642087163	0.4873522676	0.5826624474	0.6696738244
482  -0.205794913	-0.205794913	-0.0234733562	0.1306773236	0.3819917519	0.6696738244	0.5826624474
483  -0.4289384643	-0.4289384643	-0.0234733562	0.1306773236	0.3819917519	0.6696738244	0.5826624474
484  -0.4289384643	-0.205794913	-0.0234733562	0.1306773236	0.3819917519	0.6696738244	0.6696738244
485  -1.1220856449	-0.205794913	-0.205794913	-0.0234733562	0.2642087163	0.4873522676	0.4873522676
486  -1.1220856449	-0.7166205367	-0.4289384643	0.1306773236	0.1306773236	0.2642087163	0.2642087163
487  -1.8152328254	-1.1220856449	-0.7166205367	-0.205794913	-0.0234733562	-0.0234733562	-0.0234733562
488  -1.1220856449	-0.7166205367	-0.205794913	-0.205794913	0.1306773236	0.3819917519	0.2642087163
489  -1.8152328254	-0.205794913	-0.0234733562	-0.205794913	-0.0234733562	0.4873522676	0.3819917519
490  -1.1220856449	-0.4289384643	-0.4289384643	-0.205794913	-0.0234733562	0.4873522676	0.4873522676
491  -1.8152328254	-0.7166205367	-0.7166205367	-0.205794913	-0.0234733562	0.1306773236	0.3819917519
492  	-1.8152328254	-1.1220856449	-0.4289384643	0.1306773236	-0.0234733562	0.1306773236
493  	-1.1220856449	-0.7166205367	-0.205794913	0.2642087163	0.1306773236	0.2642087163
494  -1.8152328254	-1.1220856449	-0.7166205367	-0.205794913	0.2642087163	0.2642087163	0.2642087163
495  -0.7166205367	-0.7166205367	-0.4289384643	-0.0234733562	0.2642087163	0.2642087163	0.4873522676
496  -1.8152328254	-1.1220856449	-0.205794913	-0.205794913	-0.0234733562	-0.0234733562	0.3819917519
497  -1.8152328254	-1.1220856449	-0.4289384643	-0.205794913	-0.205794913	-0.205794913	0.2642087163
498  -1.8152328254	-0.7166205367	-0.7166205367	-0.205794913	0.1306773236	-0.0234733562	0.2642087163
499  -0.4289384643	-0.205794913	-0.4289384643	-0.205794913	0.3819917519	0.2642087163	0.2642087163
500  -1.1220856449	-1.1220856449	-0.7166205367	-0.4289384643	0.2642087163	0.2642087163	0.3819917519
501  -1.1220856449	-1.1220856449	-0.4289384643	-0.205794913	-0.0234733562	0.2642087163	0.3819917519
502  -1.8152328254	-1.1220856449	-0.4289384643	0.1306773236	-0.0234733562	0.1306773236	0.4873522676
503  -1.1220856449	-0.7166205367	-0.205794913	0.2642087163	0.1306773236	0.2642087163	0.4873522676
504  -1.8152328254	-1.1220856449	-0.4289384643	0.1306773236	0.1306773236	0.1306773236	0.4873522676
505  	-1.8152328254	-0.7166205367	-0.205794913	-0.205794913	0.1306773236	0.3819917519
506  -1.8152328254	-0.4289384643	-0.4289384643	-0.205794913	-0.205794913	0.2642087163	0.4873522676
507  -1.8152328254	-0.7166205367	-0.4289384643	-0.4289384643	-0.4289384643	0.1306773236	0.3819917519
508  -1.1220856449	-1.1220856449	-0.4289384643	-0.0234733562	-0.205794913	0.1306773236	0.3819917519
509  -1.8152328254		-1.8152328254	-0.205794913	-0.4289384643	-0.4289384643	0.1306773236
510  	-1.8152328254	-1.1220856449	-0.0234733562	-0.0234733562	0.1306773236	0.2642087163
511  	-1.1220856449	-0.7166205367	-0.4289384643	-0.0234733562	0.1306773236	0.2642087163
512  -1.8152328254	-0.7166205367	-0.0234733562	-0.205794913	-0.0234733562	0.3819917519	0.3819917519
513  -1.8152328254	-0.7166205367	-0.0234733562	-0.205794913	-0.0234733562	0.2642087163	0.3819917519
514  -1.8152328254	-0.7166205367	-0.0234733562	-0.0234733562	-0.0234733562	0.3819917519	0.3819917519
515  -1.8152328254	-0.7166205367	-0.205794913	-0.205794913	0.1306773236	0.3819917519	0.3819917519
516  -0.7166205367	-0.7166205367	-0.4289384643	-0.4289384643	0.1306773236	0.3819917519	0.4873522676
517  -1.1220856449	-0.7166205367	-0.7166205367	-0.7166205367	-0.0234733562	0.2642087163	0.5826624474
518  	-1.1220856449	-0.4289384643	-0.7166205367	-0.205794913	0.1306773236	0.4873522676
519  		-0.4289384643	-0.7166205367	-0.7166205367	-0.0234733562	0.3819917519
520  -1.8152328254	-1.1220856449	-0.0234733562	-0.0234733562	0.1306773236	0.2642087163	0.4873522676
521  -1.1220856449	-0.7166205367	-0.4289384643	-0.0234733562	0.1306773236	0.2642087163	0.4873522676
522  -1.1220856449	-0.205794913	-0.4289384643	-0.205794913	0.2642087163	0.2642087163	0.4873522676
523  -1.1220856449	-0.205794913	-0.4289384643	-0.205794913	0.1306773236	0.2642087163	0.3819917519
524  -1.1220856449	-0.205794913	-0.205794913	-0.205794913	0.2642087163	0.2642087163	0.3819917519
525  -1.1220856449	-0.4289384643	-0.4289384643	-0.0234733562	0.2642087163	0.2642087163	0.3819917519
526  	-1.8152328254	-1.8152328254	-0.4289384643	-0.0234733562	0.1306773236	0.1306773236
527  -1.8152328254	-1.8152328254	-1.8152328254	-0.4289384643	-0.0234733562	0.3819917519	0.3819917519
528  -1.1220856449	-0.4289384643	-0.7166205367	-0.205794913	0.1306773236	0.4873522676	0.4873522676
529  -1.8152328254	-0.205794913	-0.4289384643	-0.4289384643	0.1306773236	0.4873522676	0.5826624474
530  -1.8152328254	-0.205794913	-0.205794913	-0.0234733562	0.1306773236	0.3819917519	0.3819917519
531  -1.8152328254	-1.1220856449	-0.4289384643	-0.205794913	-0.0234733562	0.2642087163	0.3819917519
532  -0.7166205367	-1.1220856449	-0.7166205367	-0.0234733562	-0.0234733562	0.2642087163	0.3819917519
533  -0.7166205367	-1.1220856449	-0.7166205367	-0.205794913	-0.0234733562	0.1306773236	0.4873522676
534  -0.7166205367	-0.7166205367	-0.7166205367	-0.0234733562	-0.0234733562	0.1306773236	0.3819917519
535  -1.1220856449	-1.1220856449	-0.4289384643	-0.0234733562	-0.0234733562	0.1306773236	0.4873522676
536  -1.8152328254	-1.8152328254	-0.4289384643	-0.0234733562	0.1306773236	0.1306773236	0.5826624474
537  		-0.7166205367	-0.205794913	0.2642087163	0.2642087163	0.5826624474
538  -1.1220856449	-1.8152328254	-0.7166205367	-0.205794913	0.2642087163	0.2642087163	0.4873522676
539  -0.4289384643	-0.7166205367	-0.7166205367	-0.0234733562	0.3819917519	0.4873522676	0.5826624474
540  -0.4289384643	-0.4289384643	-0.205794913	-0.0234733562	0.2642087163	0.2642087163	0.4873522676
541  -1.8152328254	-0.7166205367	-0.4289384643	-0.205794913	0.1306773236	0.2642087163	0.4873522676
542  		-0.7166205367	-0.7166205367	-0.205794913	-0.0234733562	0.1306773236
543  		-1.1220856449	-0.7166205367	-0.4289384643	0.1306773236	0.1306773236
544  		-0.7166205367	-0.7166205367	-0.4289384643	-0.0234733562	0.1306773236
545  	-1.1220856449	-0.4289384643	-0.4289384643	-0.205794913	0.2642087163	0.2642087163
546  	-0.7166205367	-0.205794913	-0.0234733562	-0.0234733562	0.4873522676	0.4873522676
547  	-0.7166205367	-0.205794913	0.2642087163	0.2642087163	0.5826624474	0.5826624474
