#1	30.000	1.123	208.600	0.000
740	8.774	29.739	0
741	8.723	29.785	0
742	8.828	29.694	0
743	8.881	29.648	0
744	8.883	29.648	0
745	8.885	29.648	0
746	8.835	29.694	0
747	8.940	29.602	0
748	9.045	29.510	0
749	9.151	29.418	0
750	9.154	29.418	0
751	9.157	29.418	0
752	9.161	29.418	0
753	9.267	29.327	0
754	9.219	29.372	0
755	9.222	29.372	0
756	9.277	29.327	0
757	9.229	29.372	0
758	9.284	29.327	0
759	9.391	29.235	0
760	9.344	29.281	0
761	9.348	29.281	0
762	9.403	29.235	0
763	9.407	29.235	0
764	9.463	29.189	0
765	9.416	29.235	0
766	9.523	29.143	0
767	9.476	29.189	0
768	9.532	29.143	0
769	9.485	29.189	0
770	9.489	29.189	0
771	9.442	29.235	0
772	9.550	29.143	0
773	9.502	29.189	0
774	9.507	29.189	0
775	9.511	29.189	0
776	9.567	29.143	0
777	9.623	29.097	0
778	9.577	29.143	0
779	9.581	29.143	0
780	9.638	29.097	0
781	9.539	29.189	0
782	9.543	29.189	0
783	9.548	29.189	0
784	9.449	29.281	0
785	9.556	29.189	0
786	9.560	29.189	0
787	9.513	29.235	0
788	9.517	29.235	0
789	9.470	29.281	0
790	9.422	29.327	0
791	9.477	29.281	0
792	9.378	29.372	0
793	9.381	29.372	0
794	9.436	29.327	0
795	9.388	29.372	0
796	9.392	29.372	0
797	9.343	29.418	0
798	9.243	29.510	0
799	9.298	29.464	0
800	9.300	29.464	0
801	9.149	29.602	0
802	9.254	29.510	0
803	9.308	29.464	0
804	9.156	29.602	0
805	9.107	29.648	0
806	9.160	29.602	0
807	9.111	29.648	1
808	9.061	29.694	1
809	9.063	29.694	1
810	9.013	29.739	1
811	8.962	29.785	1
812	8.757	29.969	1
813	8.602	30.106	1
814	8.499	30.198	1
815	8.291	30.381	1
816	8.186	30.473	1
817	8.132	30.519	1
818	7.974	30.657	1
819	7.815	30.794	1
820	7.708	30.886	1
821	7.600	30.978	1
822	7.388	31.161	1
823	7.227	31.299	1
824	7.117	31.390	1
825	7.006	31.482	1
826	6.895	31.574	1
827	6.835	31.620	1
828	6.671	31.757	1
829	6.558	31.849	1
830	6.445	31.941	1
831	6.332	32.032	1
832	6.217	32.124	1
833	6.206	32.124	1
834	6.091	32.216	1
835	6.028	32.262	1
836	5.964	32.308	1
837	5.952	32.308	1
838	5.784	32.445	1
839	5.771	32.445	1
840	5.706	32.491	1
841	5.641	32.537	1
842	5.576	32.583	1
843	5.562	32.583	1
844	5.548	32.583	1
845	5.534	32.583	1
846	5.469	32.629	1
847	5.558	32.537	1
848	5.493	32.583	1
849	5.479	32.583	1
850	5.516	32.537	1
851	5.503	32.537	1
852	5.541	32.491	1
853	5.630	32.399	1
854	5.721	32.308	1
855	5.708	32.308	1
856	5.748	32.262	1
857	5.994	32.032	1
858	5.879	32.124	1
859	6.023	31.986	1
860	6.115	31.895	1
861	6.157	31.849	1
862	6.250	31.757	1
863	6.447	31.574	1
864	6.490	31.528	1
865	6.585	31.436	1
866	6.732	31.299	1
867	6.880	31.161	1
868	6.977	31.069	1
869	7.126	30.932	1
870	7.276	30.794	1
871	7.427	30.657	1
872	7.527	30.565	1
873	7.678	30.427	1
874	7.831	30.290	1
875	8.036	30.106	1
876	8.087	30.060	1
877	8.242	29.923	1
878	8.397	29.785	1
879	8.553	29.648	1
880	8.606	29.602	1
881	8.763	29.464	1
882	8.921	29.327	1
883	9.028	29.235	1
884	9.084	29.189	1
885	9.295	29.006	1
886	9.403	28.914	1
887	9.409	28.914	1
888	9.518	28.822	1
889	9.628	28.731	1
890	9.635	28.731	1
891	9.693	28.685	1
892	9.752	28.639	1
893	9.862	28.547	1
894	9.973	28.455	1
895	9.982	28.455	1
896	10.042	28.409	1
897	10.102	28.364	1
898	10.059	28.409	1
899	10.171	28.318	1
900	10.231	28.272	1
901	10.241	28.272	1
902	10.302	28.226	1
903	10.208	28.318	1
904	10.269	28.272	1
905	10.278	28.272	1
906	10.132	28.409	1
907	10.296	28.272	1
908	10.254	28.318	1
909	10.211	28.364	1
910	10.168	28.409	1
911	10.177	28.409	1
912	10.237	28.364	1
913	10.142	28.455	1
914	10.202	28.409	1
915	10.159	28.455	1
916	10.064	28.547	1
917	9.917	28.685	1
918	10.028	28.593	1
919	10.035	28.593	1
920	9.836	28.776	1
921	9.843	28.776	1
922	9.798	28.822	1
923	9.804	28.822	1
924	9.656	28.960	1
925	9.610	29.006	1
926	9.615	29.006	1
927	9.466	29.143	1
928	9.418	29.189	1
929	9.371	29.235	1
930	9.221	29.372	1
931	9.224	29.372	1
932	9.176	29.418	1
933	9.127	29.464	1
934	8.975	29.602	1
935	8.926	29.648	1
936	8.876	29.694	1
937	8.723	29.831	1
938	8.724	29.831	1
939	8.570	29.969	1
940	8.467	30.060	1
941	8.415	30.106	1
942	8.362	30.152	1
943	8.310	30.198	1
944	8.154	30.336	1
945	8.101	30.381	1
946	7.995	30.473	1
947	7.890	30.565	1
948	7.835	30.611	1
949	7.780	30.657	1
950	7.673	30.748	1
951	7.514	30.886	1
952	7.509	30.886	1
953	7.402	30.978	1
954	7.345	31.023	1
955	7.236	31.115	1
956	7.127	31.207	1
957	7.068	31.253	1
958	6.958	31.345	1
959	6.900	31.390	1
960	6.892	31.390	1
961	6.833	31.436	1
962	6.774	31.482	1
963	6.714	31.528	1
964	6.654	31.574	1
965	6.646	31.574	1
966	6.586	31.620	1
967	6.577	31.620	1
968	6.465	31.711	1
969	6.456	31.711	1
970	6.447	31.711	1
971	6.437	31.711	1
972	6.377	31.757	1
973	6.367	31.757	1
974	6.512	31.620	1
975	6.400	31.711	1
976	6.443	31.665	1
977	6.486	31.620	1
978	6.477	31.620	1
979	6.417	31.665	1
980	6.459	31.620	1
981	6.554	31.528	1
982	6.597	31.482	1
983	6.537	31.528	1
984	6.684	31.390	1
985	6.625	31.436	1
986	6.617	31.436	1
987	6.764	31.299	1
988	6.757	31.299	1
989	6.905	31.161	1
990	6.847	31.207	1
991	7.047	31.023	1
992	7.094	30.978	1
993	7.140	30.932	1
994	7.238	30.840	1
995	7.337	30.748	1
996	7.384	30.702	1
997	7.484	30.611	1
998	7.584	30.519	1
999	7.633	30.473	1
1000	7.733	30.381	1
1001	7.835	30.290	1
1002	7.936	30.198	1
1003	7.987	30.152	1
1004	8.038	30.106	1
1005	8.192	29.969	1
1006	8.295	29.877	1
1007	8.348	29.831	1
